id_registro,fecha_deposito,run_fondo,nombre_fondo,administradora,estado_registro,estado_liquidacion,tipo_fondo,reglamento_codigo,reglamento_url,fecha_ultima_modificacion,primera_deteccion
FM262604,2026-02-02,10837,FONDO DE INVERSIÓN BCI RENTA FIJA CORPORATIVA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2026020078391,https://www.cmfchile.cl/documentos/rfm/rfm_2026020078391.pdf,2026-02-02,2026-08-20
FM262603,2026-01-22,10836,FONDO DE INVERSIÓN HMC COURT SQUARE V,HMC S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026010054181,https://www.cmfchile.cl/documentos/rfm/rfm_2026010054181.pdf,2026-01-22,2026-08-20
FM262602,2026-01-21,10835,ALZA DEUDA PRIVADA VI FONDO DE INVERSIÓN,ALZA ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010053411,https://www.cmfchile.cl/documentos/rfm/rfm_2026010053411.pdf,2026-01-21,2026-08-20
FM262599,2026-01-20,10832,FONDO DE INVERSIÓN CREDICORP CAPITAL CARTERA SELECTA,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2026010047328,https://www.cmfchile.cl/documentos/rfm/rfm_2026010047328.pdf,2026-01-20,2026-08-20
FM262601,2026-01-20,10834,FONDO DE INVERSIÓN SURA DEUDA PRIVADA PLUS,ADMINISTRADORA GENERAL DE FONDOS SURA S.A.,Vigente,,Fondo Inversión No Rescatable,2026010048773,https://www.cmfchile.cl/documentos/rfm/rfm_2026010048773.pdf,2026-01-20,2026-08-20
FM262600,2026-01-20,10833,MONEDA GSI RENTAS TRANSICIÓN ENERGÉTICA IV - DATA CENTERS ESPAÑA FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026010047682,https://www.cmfchile.cl/documentos/rfm/rfm_2026010047682.pdf,2026-01-20,2026-08-20
FM262598,2026-01-15,10831,AMERIS PRIVATE EQUITY NORDIC XII FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010037162,https://www.cmfchile.cl/documentos/rfm/rfm_2026010037162.pdf,2026-01-15,2026-08-20
FM262597,2026-01-14,10830,MBI DEUDA PRIVADA V FONDO DE INVERSIÓN,MBI ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010030453,https://www.cmfchile.cl/documentos/rfm/rfm_2026010030453.pdf,2026-01-14,2026-08-20
FM262596,2026-01-13,10829,FONDO DE INVERSIÓN PRINCIPAL DEUDA PRIVADA II,PRINCIPAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010026455,https://www.cmfchile.cl/documentos/rfm/rfm_2026010026455.pdf,2026-01-13,2026-08-20
FM262595,2026-01-12,10828,VINCI COMPASS QE VI INFRASTRUCTURE FONDO DE INVERSIÓN.,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026010023833,https://www.cmfchile.cl/documentos/rfm/rfm_2026010023833.pdf,2026-01-12,2026-08-20
FM262594,2026-01-12,10827,FONDO MUTUO FINTUAL RISKY CHUCK 107,FINTUAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026020118684,https://www.cmfchile.cl/documentos/rfm/rfm_2026020118684.pdf,2026-02-17,2026-08-20
FM262593,2026-01-08,10826,FONDO DE INVERSIÓN CREDICORP CAPITAL RETORNO PREFERENTE MAESTRA II,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026020089233,https://www.cmfchile.cl/documentos/rfm/rfm_2026020089233.pdf,2026-02-04,2026-08-20
FM252592,2025-12-18,10825,AMERIS RENTAS Y DESARROLLO ACONCAGUA PREFERENTE FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026020106281,https://www.cmfchile.cl/documentos/rfm/rfm_2026020106281.pdf,2026-02-11,2026-08-20
FM252591,2025-12-10,10824,FONDO DE INVERSION SANTANDER RENTA COMERCIAL,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025120864819,https://www.cmfchile.cl/documentos/rfm/rfm_2025120864819.pdf,2025-12-10,2026-08-20
FM252590,2025-12-10,10823,FONDO DE INVERSIÓN PRINCIPAL DEUDA MIXTA,PRINCIPAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025120862504,https://www.cmfchile.cl/documentos/rfm/rfm_2025120862504.pdf,2025-12-10,2026-08-20
FM252589,2025-12-09,10822,BICE HINES DIRECT INVESTMENTS FONDO DE INVERSIÓN,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025120860956,https://www.cmfchile.cl/documentos/rfm/rfm_2025120860956.pdf,2025-12-09,2026-08-20
FM252588,2025-12-05,10821,FONDO DE INVERSIÓN ACTIVA DEUDA HIPOTECARIA V,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión No Rescatable,2025120855646,https://www.cmfchile.cl/documentos/rfm/rfm_2025120855646.pdf,2025-12-05,2026-08-20
FM252587,2025-12-03,10820,BTG PACTUAL ETF S&P 500 FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2026010035939,https://www.cmfchile.cl/documentos/rfm/rfm_2026010035939.pdf,2026-01-15,2026-08-20
FM252586,2025-11-24,10819,FONDO MUTUO PRUDENTIAL RENTA CORTO PLAZO,PRUDENTIAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025110823943,https://www.cmfchile.cl/documentos/rfm/rfm_2025110823943.pdf,2025-11-24,2026-08-20
FM252585,2025-11-21,10818,VOLCOMCAPITAL HPS SIP VI FONDO DE INVERSIÓN,XLC ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026070434780,https://www.cmfchile.cl/documentos/rfm/rfm_2026070434780.pdf,2026-07-02,2026-08-20
FM252584,2025-11-21,10817,VOLCOMCAPITAL CATALYST III FONDO DE INVERSIÓN,VOLCOMCAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026030203554,https://www.cmfchile.cl/documentos/rfm/rfm_2026030203554.pdf,2026-03-24,2026-08-20
FM252583,2025-11-14,10816,FONDO DE INVERSIÓN BCI SECUNDARIOS II,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025120841019,https://www.cmfchile.cl/documentos/rfm/rfm_2025120841019.pdf,2025-12-01,2026-08-20
FM252582,2025-11-14,10815,FONDO DE INVERSIÓN BCI SECUNDARIOS II-B,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025110801304,https://www.cmfchile.cl/documentos/rfm/rfm_2025110801304.pdf,2025-11-14,2026-08-20
FM252581,2025-11-14,10814,FONDO DE INVERSIÓN AUBREY US EQUITY,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2026060430134,https://www.cmfchile.cl/documentos/rfm/rfm_2026060430134.pdf,2026-06-30,2026-08-20
FM252580,2025-11-14,10813,FONDO MUTUO BTG PACTUAL ESTRUCTURADO NOMINAL 2030,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2025110800706,https://www.cmfchile.cl/documentos/rfm/rfm_2025110800706.pdf,2025-11-14,2026-08-20
FM252579,2025-11-13,10812,AMERIS AATECH DEUDA HIPOTECARIA FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025110799796,https://www.cmfchile.cl/documentos/rfm/rfm_2025110799796.pdf,2025-11-13,2026-08-20
FM252578,2025-11-12,10811,FONDO DE INVERSIÓN ETF SINGULAR FIXED INCOME BRL,SINGULAR ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2025110794838,https://www.cmfchile.cl/documentos/rfm/rfm_2025110794838.pdf,2025-11-12,2026-08-20
FM252577,2025-11-07,10810,FONDO DE INVERSIÓN CÓNDOR BALANCEADO,AMICORP ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2025110828989,https://www.cmfchile.cl/documentos/rfm/rfm_2025110828989.pdf,2025-11-25,2026-08-20
FM252576,2025-10-29,10809,BTG PACTUAL ETF TOTAL WORLD EQUITIES FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2026020131343,https://www.cmfchile.cl/documentos/rfm/rfm_2026020131343.pdf,2026-02-24,2026-08-20
FM252575,2025-10-28,10808,VINCI COMPASS LCP XI PRIVATE EQUITY FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025100748077,https://www.cmfchile.cl/documentos/rfm/rfm_2025100748077.pdf,2025-10-28,2026-08-20
FM252574,2025-10-28,10807,BTG PACTUAL DEUDA HABITACIONAL CON SUBSIDIO II FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026060405783,https://www.cmfchile.cl/documentos/rfm/rfm_2026060405783.pdf,2026-06-17,2026-08-20
FM252573,2025-10-22,10806,AMERIS HARBOURVEST CO-INVESTMENT VII FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010075152,https://www.cmfchile.cl/documentos/rfm/rfm_2026010075152.pdf,2026-01-30,2026-08-20
FM252572,2025-10-20,10805,VOLCOMCAPITAL ACCESS FONDO DE INVERSIÓN,VOLCOMCAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010045273,https://www.cmfchile.cl/documentos/rfm/rfm_2026010045273.pdf,2026-01-19,2026-08-20
FM252571,2025-10-16,10804,VINCI COMPASS SP X PRIVATE EQUITY FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025100715969,https://www.cmfchile.cl/documentos/rfm/rfm_2025100715969.pdf,2025-10-16,2026-08-20
FM252570,2025-10-09,10803,VOLCOMCAPITAL INFRAESTRUCTURA VI FONDO DE INVERSIÓN,VOLCOMCAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026070462795,https://www.cmfchile.cl/documentos/rfm/rfm_2026070462795.pdf,2026-07-14,2026-08-20
FM252568,2025-10-08,10801,PICTON - TPG X FONDO DE INVERSIÓN,PICTON ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026040273423,https://www.cmfchile.cl/documentos/rfm/rfm_2026040273423.pdf,2026-04-21,2026-08-20
FM252569,2025-10-08,10802,FONDO MUTUO BANCHILE AHORRO NOMINAL,BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025100694802,https://www.cmfchile.cl/documentos/rfm/rfm_2025100694802.pdf,2025-10-08,2026-08-20
FM252567,2025-10-02,10800,FONDO DE INVERSION NEVASA GESTION INMOBILIARIA IX,NVS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025100676473,https://www.cmfchile.cl/documentos/rfm/rfm_2025100676473.pdf,2025-10-02,2026-08-20
FM252566,2025-10-02,10799,VINCI COMPASS BX CRÉDITO PRIVADO SEMILÍQUIDO FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026060396927,https://www.cmfchile.cl/documentos/rfm/rfm_2026060396927.pdf,2026-06-15,2026-08-20
FM252565,2025-09-30,10798,ALZA DEUDA PRIVADA V FONDO DE INVERSIÓN,ALZA ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025110801507,https://www.cmfchile.cl/documentos/rfm/rfm_2025110801507.pdf,2025-11-14,2026-08-20
FM252564,2025-09-26,10797,BICE STEPSTONE VI FONDO DE INVERSIÓN,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025120883289,https://www.cmfchile.cl/documentos/rfm/rfm_2025120883289.pdf,2025-12-16,2026-08-20
FM252563,2025-09-16,10796,MONEDA PATRIA CLO DEBT FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025090631623,https://www.cmfchile.cl/documentos/rfm/rfm_2025090631623.pdf,2025-09-16,2026-08-20
FM252562,2025-09-12,10795,FONDO DE INVERSIÓN FALCOM PORTFOLIO ADVISORS PRIVATE DEBT IV,FALCOM ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025090626922,https://www.cmfchile.cl/documentos/rfm/rfm_2025090626922.pdf,2025-09-12,2026-08-20
FM252561,2025-09-10,10794,FONDO DE INVERSIÓN CREDICORP CAPITAL PRIVATE EQUITY TRITON I,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión No Rescatable,2025090622959,https://www.cmfchile.cl/documentos/rfm/rfm_2025090622959.pdf,2025-09-10,2026-08-20
FM252560,2025-09-08,10793,TPC II ACTIVOS FONDO DE INVERSIÓN,TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025100736198,https://www.cmfchile.cl/documentos/rfm/rfm_2025100736198.pdf,2025-10-22,2026-08-20
FM252559,2025-09-01,10792,VINCI COMPASS BRAZIL FIXED INCOME FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2025090600617,https://www.cmfchile.cl/documentos/rfm/rfm_2025090600617.pdf,2025-09-01,2026-08-20
FM252558,2025-08-28,10791,VINCI COMPASS CINVEN SF2 PRIVATE EQUITY FONDO DE INVERSIÓN,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025080592570,https://www.cmfchile.cl/documentos/rfm/rfm_2025080592570.pdf,2025-08-28,2026-08-20
FM252557,2025-08-25,10790,MONEDA RENTA COP FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2026010075241,https://www.cmfchile.cl/documentos/rfm/rfm_2026010075241.pdf,2026-01-30,2026-08-20
FM252556,2025-08-22,10789,FONDO DE INVERSION CAPITAL ADVISORS RENTAS COMERCIALES,CAPITAL ADVISORS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025080582333,https://www.cmfchile.cl/documentos/rfm/rfm_2025080582333.pdf,2025-08-22,2026-08-20
FM252555,2025-08-21,10788,FONDO DE INVERSIÓN FALCOM RENTA INMOBILIARIA,FALCOM ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026010012105,https://www.cmfchile.cl/documentos/rfm/rfm_2026010012105.pdf,2026-01-07,2026-08-20
FM252554,2025-08-21,10787,BTG PACTUAL CRÉDITO AUTOMOTRIZ FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026060363413,https://www.cmfchile.cl/documentos/rfm/rfm_2026060363413.pdf,2026-06-01,2026-08-20
FM252553,2025-08-19,10786,FONDO DE INVERSION CAPITAL ADVISORS PUERTOS RETORNO PREFERENTE,CAPITAL ADVISORS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025090642129,https://www.cmfchile.cl/documentos/rfm/rfm_2025090642129.pdf,2025-09-22,2026-08-20
FM252552,2025-08-19,10785,FONDO DE INVERSION CAPITAL ADVISORS PUERTOS,CAPITAL ADVISORS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025080575460,https://www.cmfchile.cl/documentos/rfm/rfm_2025080575460.pdf,2025-08-19,2026-08-20
FM252551,2025-08-18,10784,PICTON - SVP GLOBAL SVSS VI FONDO DE INVERSIÓN,PICTON ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025080574142,https://www.cmfchile.cl/documentos/rfm/rfm_2025080574142.pdf,2025-08-18,2026-08-20
FM252550,2025-08-14,10783,MBI RETORNO INMOBILIARIO PREFERENTE II FONDO DE INVERSIÓN,MBI ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026070464806,https://www.cmfchile.cl/documentos/rfm/rfm_2026070464806.pdf,2026-07-15,2026-08-20
FM252549,2025-08-14,10782,FONDO MUTUO VINCI COMPASS RENDIMIENTO CONSERVADOR,VINCI COMPASS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2025080570106,https://www.cmfchile.cl/documentos/rfm/rfm_2025080570106.pdf,2025-08-14,2026-08-20
FM252548,2025-08-11,10781,FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE EQUITY MIDMARKET US,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión No Rescatable,2025080563039,https://www.cmfchile.cl/documentos/rfm/rfm_2025080563039.pdf,2025-08-11,2026-08-20
FM252547,2025-08-11,10780,MONEDA PATRIA COINVESTMENT I FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025080560124,https://www.cmfchile.cl/documentos/rfm/rfm_2025080560124.pdf,2025-08-11,2026-08-20
FM252545,2025-08-07,10778,DESARROLLO INMOBILIARIO UNO FONDO DE INVERSIÓN,AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025100679099,https://www.cmfchile.cl/documentos/rfm/rfm_2025100679099.pdf,2025-10-03,2026-08-20
FM252546,2025-08-07,10779,MONEDA PATRIA BRAZIL EQUITY FONDO DE INVERSIÓN,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025090639199,https://www.cmfchile.cl/documentos/rfm/rfm_2025090639199.pdf,2025-09-22,2026-08-20
FM252544,2025-08-06,10777,BTG PACTUAL RENTA FIJA CHILE MEDIANO PLAZO ETF FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2025110815821,https://www.cmfchile.cl/documentos/rfm/rfm_2025110815821.pdf,2025-11-19,2026-08-20
FM252543,2025-08-05,10776,FONDO DE INVERSIÓN ETF SINGULAR CORE 40/60,SINGULAR ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2025080546308,https://www.cmfchile.cl/documentos/rfm/rfm_2025080546308.pdf,2025-08-05,2026-08-20
FM252542,2025-08-05,10775,FONDO DE INVERSIÓN CREDICORP CAPITAL CÓNDOR EQUITY,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2026020106965,https://www.cmfchile.cl/documentos/rfm/rfm_2026020106965.pdf,2026-08-04,2026-08-20
FM252541,2025-08-05,10774,VOLCOMCAPITAL FLEX FONDO DE INVERSIÓN,XLC ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026060426253,https://www.cmfchile.cl/documentos/rfm/rfm_2026060426253.pdf,2026-06-26,2026-08-20
FM252540,2025-08-02,10773,FONDO DE INVERSIÓN CAPITAL ADVISORS DEUDA INFRAESTRUCTURA,CAPITAL ADVISORS ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Inversión No Rescatable,2025080540393,https://www.cmfchile.cl/documentos/rfm/rfm_2025080540393.pdf,2025-08-02,2026-08-20
FM252539,2025-08-01,10772,FONDO MUTUO BANCOESTADO CHILE SOSTENIBLE CONSERVADOR,BANCOESTADO S.A. ADMINISTRADORA  GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2025080537094,https://www.cmfchile.cl/documentos/rfm/rfm_2025080537094.pdf,2025-08-01,2026-08-20
FM252537,2025-07-23,10770,FONDO DE INVERSIÓN SINGULAR OAKTREE GLOBAL CREDIT,SINGULAR ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión Rescatable,2025090619916,https://www.cmfchile.cl/documentos/rfm/rfm_2025090619916.pdf,2025-09-09,2026-08-20
FM252535,2025-07-22,10769,FONDO DE INVERSIÓN SECURITY GNP V CLP,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,Vigente,,Fondo Inversión No Rescatable,2025070527918,https://www.cmfchile.cl/documentos/rfm/rfm_2025070527918.pdf,2025-07-29,2026-08-20
FM252534,2025-07-22,10768,FONDO DE INVERSIÓN SECURITY GNP V USD,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,Vigente,,Fondo Inversión No Rescatable,2025070527931,https://www.cmfchile.cl/documentos/rfm/rfm_2025070527931.pdf,2025-07-29,2026-08-20
FM252533,2025-07-22,10767,BTG PACTUAL BRAZIL REAL RATE FONDO DE INVERSIÓN,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión Rescatable,2025110828566,https://www.cmfchile.cl/documentos/rfm/rfm_2025110828566.pdf,2025-11-25,2026-08-20
FM252531,2025-07-21,10766,TOESCA ATMM II FONDO DE INVERSIÓN,TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Inversión No Rescatable,2025070511525,https://www.cmfchile.cl/documentos/rfm/rfm_2025070511525.pdf,2025-07-21,2026-08-20
FM252538,2025-07-21,10771,TOESCA AVENIDA NET LEASE US III FONDO DE INVERSIÓN,TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026040236455,https://www.cmfchile.cl/documentos/rfm/rfm_2026040236455.pdf,2026-04-06,2026-08-20
FM252530,2025-07-08,10765,FONDO DE INVERSIÓN NEVASA TIC VENDOR LEASE,NVS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025070469541,https://www.cmfchile.cl/documentos/rfm/rfm_2025070469541.pdf,2025-07-08,2026-08-20
FM252529,2025-06-25,10764,FONDO MUTUO PRUDENTIAL CONSERVADOR,PRUDENTIAL ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026020125743,https://www.cmfchile.cl/documentos/rfm/rfm_2026020125743.pdf,2026-02-20,2026-08-20
FM252528,2025-06-17,10763,TOESCA PERMANENT CROPS II CHILE FONDO DE INVERSIÓN,TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025100746717,https://www.cmfchile.cl/documentos/rfm/rfm_2025100746717.pdf,2025-10-28,2026-08-20
FM252527,2025-06-11,10762,AVANTE RENTA V FONDO DE INVERSION,AVANTE ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026030180175,https://www.cmfchile.cl/documentos/rfm/rfm_2026030180175.pdf,2026-03-16,2026-08-20
FM252526,2025-06-03,10761,PICTON - GREAT HILL PARTNERS IX FONDO DE INVERSIÓN,PICTON ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025060389079,https://www.cmfchile.cl/documentos/rfm/rfm_2025060389079.pdf,2025-06-03,2026-08-20
FM252525,2025-05-29,10760,,ADMINISTRADORA GENERAL DE FONDOS  SECURITY S.A.,Vigente,,Fondo Inversión No Rescatable,2026010004060,https://www.cmfchile.cl/documentos/rfm/rfm_2026010004060.pdf,2026-01-05,2026-08-20
FM252521,2025-05-29,10759,FONDO DE INVERSION FINANCIAMIENTO PYMES,AMICORP ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025070496296,https://www.cmfchile.cl/documentos/rfm/rfm_2025070496296.pdf,2025-07-14,2026-08-20
FM252520,2025-05-28,10758,FONDO DE INVERSIÓN CREDICORP CAPITAL PRIVATE DEBT VI,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2026010026735,https://www.cmfchile.cl/documentos/rfm/rfm_2026010026735.pdf,2026-01-13,2026-08-20
FM252519,2025-05-23,10757,FONDO DE INVERSIÓN ALBION PORTFOLIO ONE,FYNSA ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2026050355127,https://www.cmfchile.cl/documentos/rfm/rfm_2026050355127.pdf,2026-05-27,2026-08-20
FM252518,2025-05-22,10756,1 REGLAMENTO INTERNO FONDO DE INVERSIÓN CREDICORP CAPITAL DESARROLLO SUBSIDIO HABITACIONAL II,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025050365583,https://www.cmfchile.cl/documentos/rfm/rfm_2025050365583.pdf,2025-05-22,2026-08-20
FM252517,2025-05-20,10755,FONDO MUTUO ESTRUCTURADO CREDICORP CAPITAL RENTA UF 2029,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2025050360726,https://www.cmfchile.cl/documentos/rfm/rfm_2025050360726.pdf,2025-05-20,2026-08-20
FM252516,2025-05-15,10754,FONDO DE INVERSIÓN CAPITAL ADVISORS PATIO DESARROLLO CENTROS COMERCIALES II,CAPITAL ADVISORS ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Inversión No Rescatable,2025070507643,https://www.cmfchile.cl/documentos/rfm/rfm_2025070507643.pdf,2025-07-18,2026-08-20
FM252515,2025-05-09,10753,FONDO DE INVERSIÓN LARRAÍN VIAL PRIVATE DEBT MIDMARKET US,LARRAIN VIAL ACTIVOS S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Inversión No Rescatable,2025100735327,https://www.cmfchile.cl/documentos/rfm/rfm_2025100735327.pdf,2025-10-22,2026-08-20
